Date,Seller_Name,Product_Type,Quantity,Price_Per_Unit,Total_Amount,Daily_Total,Daily_Items_Sold
2023-05-12,Tea_Bench,TEA AND COFFEE,249,22,5391,17045,647
2023-05-13,Coronation_bakery,BISCUIT,9,63,560,18592,602
2023-05-13,Coronation_bakery,BROWNIE,27,54,1458,18592,602
2023-05-13,Coronation_bakery,BUN,30,19,558,18592,602
2023-05-13,Coronation_bakery,CAKE,127,40,5077,18592,602
2023-05-13,Coronation_bakery,FRESH CREAM CAKE,10,41,408,18592,602
2023-05-13,Tea_Bench,ICE TEA,28,27,740,18592,602
2023-05-13,Tea_Bench,ICECREAM,27,20,515,18592,602
2023-05-13,Shanmuga_Nadar,KAARAM,29,60,1740,18592,602
2023-05-13,Coronation_bakery,MACAROON,1,130,130,18592,602
2023-05-13,Tea_Bench,MILKSHAKE,1,100,100,18592,602
2023-05-13,Nomadic_Bites,PUFFS,50,17,801,18592,602
2023-05-13,Coronation_bakery,RUSK & BREAD,14,57,796,18592,602
2023-05-13,Coronation_bakery,SWEETS,7,25,175,18592,602
2023-05-13,Tea_Bench,TEA AND COFFEE,242,23,5534,18592,602
2023-05-14,Coronation_bakery,BISCUIT,7,72,500,13116,465
2023-05-14,Coronation_bakery,BROWNIE,7,46,320,13116,465
2023-05-14,Coronation_bakery,BUN,31,19,578,13116,465
2023-05-14,Coronation_bakery,CAKE,141,28,3814,13116,465
2023-05-14,Coronation_bakery,FRESH CREAM CAKE,7,43,299,13116,465
2023-05-14,Tea_Bench,ICE TEA,22,26,560,13116,465
2023-05-14,Tea_Bench,ICECREAM,41,22,875,13116,465
2023-05-14,Shanmuga_Nadar,KAARAM,13,57,735,13116,465
2023-05-14,Coronation_bakery,MACAROON,1,130,130,13116,465
2023-05-14,Tea_Bench,MOJITOS,1,90,90,13116,465
2023-05-14,Coronation_bakery,RUSK & BREAD,21,57,1190,13116,465
2023-05-14,Coronation_bakery,SWEETS,29,22,610,13116,465
2023-05-14,Tea_Bench,TEA AND COFFEE,144,24,3415,13116,465
2023-05-15,Coronation_bakery,BISCUIT,4,75,300,15228,596
2023-05-15,Coronation_bakery,BROWNIE,7,62,428,15228,596
2023-05-15,Coronation_bakery,BUN,50,19,937,15228,596
2023-05-15,Coronation_bakery,CAKE,81,28,2235,15228,596
2023-05-15,Coronation_bakery,FRESH CREAM CAKE,2,45,90,15228,596
2023-05-15,Tea_Bench,ICE TEA,26,28,720,15228,596
2023-05-15,Tea_Bench,ICECREAM,21,29,600,15228,596
2023-05-15,Shanmuga_Nadar,KAARAM,17,54,910,15228,596
2023-05-15,Coronation_bakery,MACAROON,5,78,390,15228,596
2023-05-15,Tea_Bench,MOJITOS,1,90,90,15228,596
2023-05-15,Nomadic_Bites,PUFFS,75,16,1185,15228,596
2023-05-15,Coronation_bakery,RUSK & BREAD,13,69,896,15228,596
2023-05-15,Coronation_bakery,SWEETS,8,39,310,15228,596
2023-05-15,Tea_Bench,TEA AND COFFEE,286,22,6137,15228,596
2023-05-16,Coronation_bakery,BISCUIT,7,50,350,18171,670
2023-05-16,Coronation_bakery,BROWNIE,17,53,889,18171,670
2023-05-16,Coronation_bakery,BUN,42,19,770,18171,670
2023-05-16,Coronation_bakery,CAKE,118,31,3591,18171,670
2023-05-16,Coronation_bakery,FRESH CREAM CAKE,19,42,782,18171,670
2023-05-16,Tea_Bench,ICE TEA,34,29,960,18171,670
2023-05-16,Tea_Bench,ICECREAM,35,32,1095,18171,670
2023-05-16,Shanmuga_Nadar,KAARAM,17,62,1050,18171,670
2023-05-16,Tea_Bench,MILKSHAKE,2,100,200,18171,670
2023-05-16,Nomadic_Bites,PUFFS,67,16,1065,18171,670
2023-05-16,Coronation_bakery,RUSK & BREAD,19,62,1160,18171,670
2023-05-16,Coronation_bakery,SWEETS,14,29,395,18171,670
2023-05-16,Tea_Bench,TEA AND COFFEE,279,22,5864,18171,670
2023-05-17,Coronation_bakery,BISCUIT,11,65,710,19258,727
2023-05-17,Coronation_bakery,BROWNIE,15,58,867,19258,727
2023-05-17,Coronation_bakery,BUN,45,20,858,19258,727
2023-05-17,Coronation_bakery,CAKE,150,31,4565,19258,727
2023-05-17,Coronation_bakery,FRESH CREAM CAKE,1,45,45,19258,727
2023-05-17,Tea_Bench,ICE TEA,19,27,500,19258,727
2023-05-17,Tea_Bench,ICECREAM,96,21,1945,19258,727
2023-05-17,Shanmuga_Nadar,KAARAM,23,68,1555,19258,727
2023-05-17,Coronation_bakery,MACAROON,1,65,65,19258,727
2023-05-17,Nomadic_Bites,PUFFS,68,16,1083,19258,727
2023-05-17,Coronation_bakery,RUSK & BREAD,14,62,863,19258,727
2023-05-17,Coronation_bakery,SWEETS,28,25,695,19258,727
2023-05-17,Tea_Bench,TEA AND COFFEE,256,22,5507,19258,727
2023-05-18,Coronation_bakery,BISCUIT,8,63,500,15534,612
2023-05-18,Coronation_bakery,BROWNIE,18,47,846,15534,612
2023-05-18,Coronation_bakery,BUN,52,20,998,15534,612
2023-05-18,Coronation_bakery,CAKE,101,26,2559,15534,612
2023-05-18,Coronation_bakery,FRESH CREAM CAKE,7,40,280,15534,612
2023-05-18,Tea_Bench,ICE TEA,45,28,1230,15534,612
2023-05-18,Tea_Bench,ICECREAM,27,22,590,15534,612
2023-05-18,Shanmuga_Nadar,KAARAM,11,70,770,15534,612
2023-05-18,Coronation_bakery,MACAROON,2,98,195,15534,612
2023-05-18,Tea_Bench,MOJITOS,1,90,90,15534,612
2023-05-18,Nomadic_Bites,PUFFS,62,16,978,15534,612
2023-05-18,Coronation_bakery,RUSK & BREAD,7,50,344,15534,612
2023-05-18,Coronation_bakery,SWEETS,16,35,550,15534,612
2023-05-18,Tea_Bench,TEA AND COFFEE,255,22,5604,15534,612
2023-05-19,Coronation_bakery,BISCUIT,10,56,560,16364,679
2023-05-19,Coronation_bakery,BROWNIE,4,65,260,16364,679
2023-05-19,Coronation_bakery,BUN,29,20,552,16364,679
2023-05-19,Coronation_bakery,CAKE,201,22,4250,16364,679
2023-05-19,Coronation_bakery,FRESH CREAM CAKE,12,41,484,16364,679
2023-05-19,Tea_Bench,ICE TEA,24,28,650,16364,679
2023-05-19,Tea_Bench,ICECREAM,46,16,715,16364,679
2023-05-19,Shanmuga_Nadar,KAARAM,16,52,820,16364,679
2023-05-19,Tea_Bench,MOJITOS,1,90,90,16364,679
2023-05-19,Nomadic_Bites,PUFFS,56,17,903,16364,679
2023-05-19,Coronation_bakery,RUSK & BREAD,21,59,1235,16364,679
2023-05-19,Coronation_bakery,SWEETS,13,35,455,16364,679
2023-05-19,Tea_Bench,TEA AND COFFEE,246,22,5390,16364,679
2023-05-20,Coronation_bakery,BISCUIT,7,59,410,18898,625
2023-05-20,Coronation_bakery,BROWNIE,14,54,748,18898,625
2023-05-20,Coronation_bakery,BUN,42,18,721,18898,625
2023-05-20,Coronation_bakery,CAKE,139,34,4635,18898,625
2023-05-20,Coronation_bakery,FRESH CREAM CAKE,9,44,393,18898,625
2023-05-20,Tea_Bench,ICE TEA,42,30,1230,18898,625
2023-05-20,Tea_Bench,ICECREAM,23,28,630,18898,625
2023-05-20,Shanmuga_Nadar,KAARAM,20,59,1165,18898,625
2023-05-20,Coronation_bakery,MACAROON,8,90,715,18898,625
2023-05-20,Nomadic_Bites,PUFFS,30,15,450,18898,625
2023-05-20,Coronation_bakery,RUSK & BREAD,31,66,2026,18898,625
2023-05-20,Coronation_bakery,SWEETS,31,28,840,18898,625
2023-05-20,Tea_Bench,TEA AND COFFEE,229,22,4935,18898,625
2023-05-21,Coronation_bakery,BISCUIT,3,50,150,11005,381
2023-05-21,Coronation_bakery,BROWNIE,6,56,336,11005,381
2023-05-21,Coronation_bakery,BUN,47,19,891,11005,381
2023-05-21,Coronation_bakery,CAKE,98,30,2899,11005,381
2023-05-21,Coronation_bakery,FRESH CREAM CAKE,4,41,162,11005,381
2023-05-21,Tea_Bench,ICE TEA,8,25,200,11005,381
2023-05-21,Tea_Bench,ICECREAM,36,39,1385,11005,381
2023-05-21,Shanmuga_Nadar,KAARAM,10,41,410,11005,381
2023-05-21,Coronation_bakery,MACAROON,2,65,130,11005,381
2023-05-21,Tea_Bench,MOJITOS,2,90,180,11005,381
2023-05-21,Coronation_bakery,RUSK & BREAD,8,67,532,11005,381
2023-05-21,Coronation_bakery,SWEETS,9,46,410,11005,381
2023-05-21,Tea_Bench,TEA AND COFFEE,148,23,3320,11005,381
2023-05-22,Coronation_bakery,BISCUIT,7,58,400,14570,553
2023-05-22,Coronation_bakery,BROWNIE,14,50,694,14570,553
2023-05-22,Coronation_bakery,BUN,38,18,683,14570,553
2023-05-22,Coronation_bakery,CAKE,102,30,2980,14570,553
2023-05-22,Coronation_bakery,FRESH CREAM CAKE,8,41,326,14570,553
2023-05-22,Tea_Bench,ICE TEA,14,33,450,14570,553
2023-05-22,Tea_Bench,ICECREAM,18,19,325,14570,553
2023-05-22,Shanmuga_Nadar,KAARAM,13,55,715,14570,553
2023-05-22,Coronation_bakery,MACAROON,6,98,585,14570,553
2023-05-22,Nomadic_Bites,PUFFS,47,15,705,14570,553
2023-05-22,Coronation_bakery,RUSK & BREAD,19,63,1196,14570,553
2023-05-22,Coronation_bakery,SWEETS,3,44,130,14570,553
2023-05-22,Tea_Bench,TEA AND COFFEE,264,21,5381,14570,553
2023-05-23,Coronation_bakery,BISCUIT,8,75,600,20669,714
2023-05-23,Coronation_bakery,BROWNIE,21,56,1176,20669,714
2023-05-23,Coronation_bakery,BUN,61,20,1220,20669,714
2023-05-23,Coronation_bakery,CAKE,145,29,4179,20669,714
2023-05-23,Coronation_bakery,FRESH CREAM CAKE,12,43,515,20669,714
2023-05-23,Tea_Bench,ICE TEA,44,25,1060,20669,714
2023-05-23,Tea_Bench,ICECREAM,37,31,1115,20669,714
2023-05-23,Shanmuga_Nadar,KAARAM,19,60,1130,20669,714
2023-05-23,Coronation_bakery,MACAROON,9,87,780,20669,714
2023-05-23,Tea_Bench,MOJITOS,3,90,270,20669,714
2023-05-23,Nomadic_Bites,PUFFS,79,16,1233,20669,714
2023-05-23,Coronation_bakery,RUSK & BREAD,27,68,1834,20669,714
2023-05-23,Coronation_bakery,SWEETS,14,32,435,20669,714
2023-05-23,Tea_Bench,TEA AND COFFEE,235,22,5122,20669,714
2023-05-24,Coronation_bakery,BISCUIT,5,82,410,14533,568
2023-05-24,Coronation_bakery,BROWNIE,12,43,510,14533,568
2023-05-24,Coronation_bakery,BUN,32,18,549,14533,568
2023-05-24,Coronation_bakery,CAKE,98,29,2813,14533,568
2023-05-24,Coronation_bakery,FRESH CREAM CAKE,5,42,210,14533,568
2023-05-24,Tea_Bench,ICE TEA,34,27,910,14533,568
2023-05-24,Tea_Bench,ICECREAM,8,20,155,14533,568
2023-05-24,Shanmuga_Nadar,KAARAM,21,52,1085,14533,568
2023-05-24,Coronation_bakery,MACAROON,2,98,195,14533,568
2023-05-24,Nomadic_Bites,PUFFS,63,16,1002,14533,568
2023-05-24,Coronation_bakery,RUSK & BREAD,9,68,607,14533,568
2023-05-24,Coronation_bakery,SWEETS,15,20,295,14533,568
2023-05-24,Tea_Bench,TEA AND COFFEE,264,22,5792,14533,568
2023-05-25,Coronation_bakery,BISCUIT,4,65,260,16230,599
2023-05-25,Coronation_bakery,BROWNIE,15,56,840,16230,599
2023-05-25,Coronation_bakery,BUN,44,18,789,16230,599
2023-05-25,Coronation_bakery,CAKE,125,28,3490,16230,599
2023-05-25,Coronation_bakery,FRESH CREAM CAKE,12,42,497,16230,599
2023-05-25,Tea_Bench,ICE TEA,32,26,810,16230,599
2023-05-25,Tea_Bench,ICECREAM,28,25,700,16230,599
2023-05-25,Shanmuga_Nadar,KAARAM,30,55,1645,16230,599
2023-05-25,Coronation_bakery,MACAROON,2,65,130,16230,599
2023-05-25,Tea_Bench,MILKSHAKE,1,100,100,16230,599
2023-05-25,Tea_Bench,MOJITOS,2,90,180,16230,599
2023-05-25,Nomadic_Bites,PUFFS,72,16,1140,16230,599
2023-05-25,Coronation_bakery,RUSK & BREAD,12,59,697,16230,599
2023-05-25,Coronation_bakery,SWEETS,7,37,255,16230,599
2023-05-25,Tea_Bench,TEA AND COFFEE,213,23,4697,16230,599
2023-05-26,Coronation_bakery,BISCUIT,2,75,150,15740,669
2023-05-26,Coronation_bakery,BROWNIE,10,63,623,15740,669
2023-05-26,Coronation_bakery,BUN,48,19,869,15740,669
2023-05-26,Coronation_bakery,CAKE,124,24,2880,15740,669
2023-05-26,Coronation_bakery,FRESH CREAM CAKE,10,42,417,15740,669
2023-05-26,Tea_Bench,ICE TEA,20,28,560,15740,669
2023-05-26,Tea_Bench,ICECREAM,48,22,1050,15740,669
2023-05-26,Shanmuga_Nadar,KAARAM,16,50,800,15740,669
2023-05-26,Coronation_bakery,MACAROON,4,65,260,15740,669
2023-05-26,Nomadic_Bites,PUFFS,75,16,1179,15740,669
2023-05-26,Coronation_bakery,RUSK & BREAD,12,56,661,15740,669
2023-05-26,Coronation_bakery,SWEETS,13,25,315,15740,669
2023-05-26,Tea_Bench,TEA AND COFFEE,287,21,5976,15740,669
2023-05-27,Coronation_bakery,BISCUIT,12,60,715,19402,710
2023-05-27,Coronation_bakery,BROWNIE,17,56,943,19402,710
2023-05-27,Coronation_bakery,BUN,41,19,778,19402,710
2023-05-27,Coronation_bakery,CAKE,87,35,2983,19402,710
2023-05-27,Coronation_bakery,FRESH CREAM CAKE,13,43,549,19402,710
2023-05-27,Tea_Bench,ICE TEA,32,29,910,19402,710
2023-05-27,Tea_Bench,ICECREAM,39,24,935,19402,710
2023-05-27,Shanmuga_Nadar,KAARAM,29,48,1375,19402,710
2023-05-27,Coronation_bakery,MACAROON,11,95,1040,19402,710
2023-05-27,Nomadic_Bites,PUFFS,63,16,999,19402,710
2023-05-27,Coronation_bakery,RUSK & BREAD,26,58,1488,19402,710
2023-05-27,Coronation_bakery,SWEETS,23,18,395,19402,710
2023-05-27,Tea_Bench,TEA AND COFFEE,317,20,6292,19402,710
2023-05-28,Coronation_bakery,BISCUIT,4,75,300,15828,506
2023-05-28,Coronation_bakery,BROWNIE,16,50,797,15828,506
2023-05-28,Coronation_bakery,BUN,28,18,490,15828,506
2023-05-28,Coronation_bakery,CAKE,131,35,4502,15828,506
2023-05-28,Coronation_bakery,FRESH CREAM CAKE,7,41,284,15828,506
2023-05-28,Tea_Bench,ICE TEA,23,30,680,15828,506
2023-05-28,Tea_Bench,ICECREAM,49,22,1045,15828,506
2023-05-28,Shanmuga_Nadar,KAARAM,25,57,1420,15828,506
2023-05-28,Coronation_bakery,MACAROON,4,130,520,15828,506
2023-05-28,Tea_Bench,MILKSHAKE,1,100,100,15828,506
2023-05-28,Tea_Bench,MOJITOS,1,90,90,15828,506
2023-05-28,Coronation_bakery,RUSK & BREAD,19,69,1293,15828,506
2023-05-28,Coronation_bakery,SWEETS,20,28,555,15828,506
2023-05-28,Tea_Bench,TEA AND COFFEE,178,22,3752,15828,506
2023-05-29,Coronation_bakery,BISCUIT,19,69,1295,18855,675
2023-05-29,Coronation_bakery,BROWNIE,26,56,1447,18855,675
2023-05-29,Coronation_bakery,BUN,24,20,466,18855,675
2023-05-29,Coronation_bakery,CAKE,89,28,2472,18855,675
2023-05-29,Coronation_bakery,FRESH CREAM CAKE,9,41,367,18855,675
2023-05-29,Tea_Bench,ICE TEA,30,29,860,18855,675
2023-05-29,Tea_Bench,ICECREAM,24,20,470,18855,675
2023-05-29,Shanmuga_Nadar,KAARAM,24,52,1230,18855,675
2023-05-29,Coronation_bakery,MACAROON,5,130,650,18855,675
2023-05-29,Nomadic_Bites,PUFFS,80,16,1254,18855,675
2023-05-29,Coronation_bakery,RUSK & BREAD,24,65,1549,18855,675
2023-05-29,Coronation_bakery,SWEETS,9,30,265,18855,675
2023-05-29,Tea_Bench,TEA AND COFFEE,312,21,6530,18855,675
2023-05-30,Coronation_bakery,BISCUIT,4,75,300,15785,589
2023-05-30,Coronation_bakery,BROWNIE,8,45,358,15785,589
2023-05-30,Coronation_bakery,BUN,40,18,702,15785,589
2023-05-30,Coronation_bakery,CAKE,102,32,3170,15785,589
2023-05-30,Coronation_bakery,FRESH CREAM CAKE,9,41,369,15785,589
2023-05-30,Tea_Bench,ICE TEA,28,29,790,15785,589
2023-05-30,Tea_Bench,ICECREAM,20,40,800,15785,589
2023-05-30,Shanmuga_Nadar,KAARAM,22,50,1100,15785,589
2023-05-30,Coronation_bakery,MACAROON,3,65,195,15785,589
2023-05-30,Tea_Bench,MILKSHAKE,2,100,200,15785,589
2023-05-30,Tea_Bench,MOJITOS,1,90,90,15785,589
2023-05-30,Nomadic_Bites,PUFFS,82,16,1287,15785,589
2023-05-30,Coronation_bakery,RUSK & BREAD,15,55,824,15785,589
2023-05-30,Coronation_bakery,SWEETS,7,40,280,15785,589
2023-05-30,Tea_Bench,TEA AND COFFEE,246,22,5320,15785,589
2023-05-31,Coronation_bakery,BISCUIT,7,62,430,19034,735
2023-05-31,Coronation_bakery,BROWNIE,11,53,580,19034,735
2023-05-31,Coronation_bakery,BUN,35,20,679,19034,735
2023-05-31,Coronation_bakery,CAKE,124,28,3407,19034,735
2023-05-31,Coronation_bakery,FRESH CREAM CAKE,8,43,341,19034,735
2023-05-31,Tea_Bench,ICE TEA,46,27,1240,19034,735
2023-05-31,Tea_Bench,ICECREAM,31,15,465,19034,735
2023-05-31,Shanmuga_Nadar,KAARAM,36,55,1975,19034,735
2023-05-31,Coronation_bakery,MACAROON,4,114,455,19034,735
2023-05-31,Nomadic_Bites,PUFFS,72,16,1131,19034,735
2023-05-31,Coronation_bakery,RUSK & BREAD,16,58,923,19034,735
2023-05-31,Coronation_bakery,SWEETS,40,21,805,19034,735
2023-05-31,Tea_Bench,TEA AND COFFEE,305,22,6603,19034,735
2023-06-01,Coronation_bakery,BISCUIT,8,67,535,17169,629
2023-06-01,Coronation_bakery,BROWNIE,12,50,591,17169,629
2023-06-01,Coronation_bakery,BUN,22,19,405,17169,629
2023-06-01,Coronation_bakery,CAKE,125,28,3379,17169,629
2023-06-01,Coronation_bakery,FRESH CREAM CAKE,8,42,335,17169,629
2023-06-01,Tea_Bench,ICE TEA,38,24,910,17169,629
2023-06-01,Tea_Bench,ICECREAM,52,24,1205,17169,629
2023-06-01,Shanmuga_Nadar,KAARAM,19,60,1135,17169,629
2023-06-01,Coronation_bakery,MACAROON,8,102,816,17169,629
2023-06-01,Nomadic_Bites,PUFFS,54,16,861,17169,629
2023-06-01,Coronation_bakery,RUSK & BREAD,14,76,1058,17169,629
2023-06-01,Coronation_bakery,SWEETS,16,39,615,17169,629
2023-06-01,Tea_Bench,TEA AND COFFEE,253,22,5324,17169,629
2023-06-02,Coronation_bakery,BISCUIT,15,66,980,19059,743
2023-06-02,Coronation_bakery,BROWNIE,20,48,949,19059,743
2023-06-02,Coronation_bakery,BUN,43,19,797,19059,743
2023-06-02,Coronation_bakery,CAKE,161,23,3673,19059,743
2023-06-02,Coronation_bakery,FRESH CREAM CAKE,11,43,464,19059,743
2023-06-02,Tea_Bench,ICE TEA,24,29,680,19059,743
2023-06-02,Tea_Bench,ICECREAM,49,25,1210,19059,743
2023-06-02,Shanmuga_Nadar,KAARAM,27,55,1485,19059,743
2023-06-02,Coronation_bakery,MACAROON,6,68,408,19059,743
2023-06-02,Tea_Bench,MILKSHAKE,1,100,100,19059,743
2023-06-02,Nomadic_Bites,PUFFS,82,16,1284,19059,743
2023-06-02,Coronation_bakery,RUSK & BREAD,11,61,663,19059,743
2023-06-02,Coronation_bakery,SWEETS,19,22,400,19059,743
2023-06-02,Tea_Bench,TEA AND COFFEE,274,22,5966,19059,743
2023-06-03,Coronation_bakery,BISCUIT,2,105,210,17577,614
2023-06-03,Coronation_bakery,BROWNIE,15,53,786,17577,614
2023-06-03,Coronation_bakery,BUN,30,19,565,17577,614
2023-06-03,Coronation_bakery,CAKE,81,43,3461,17577,614
2023-06-03,Coronation_bakery,FRESH CREAM CAKE,8,43,340,17577,614
2023-06-03,Tea_Bench,ICE TEA,38,26,970,17577,614
2023-06-03,Tea_Bench,ICECREAM,75,23,1715,17577,614
2023-06-03,Shanmuga_Nadar,KAARAM,9,73,655,17577,614
2023-06-03,Coronation_bakery,MACAROON,4,119,476,17577,614
2023-06-03,Tea_Bench,MILKSHAKE,3,100,300,17577,614
2023-06-03,Tea_Bench,MOJITOS,1,90,90,17577,614
2023-06-03,Nomadic_Bites,PUFFS,75,16,1179,17577,614
2023-06-03,Coronation_bakery,RUSK & BREAD,13,70,905,17577,614
2023-06-03,Coronation_bakery,SWEETS,19,27,495,17577,614
2023-06-03,Tea_Bench,TEA AND COFFEE,241,23,5430,17577,614
2023-06-04,Coronation_bakery,BISCUIT,12,56,665,16257,492
2023-06-04,Coronation_bakery,BROWNIE,17,56,943,16257,492
2023-06-04,Coronation_bakery,BUN,33,19,611,16257,492
2023-06-04,Coronation_bakery,CAKE,143,30,4257,16257,492
2023-06-04,Coronation_bakery,FRESH CREAM CAKE,9,41,369,16257,492
2023-06-04,Tea_Bench,ICE TEA,24,28,670,16257,492
2023-06-04,Tea_Bench,ICECREAM,54,35,1850,16257,492
2023-06-04,Shanmuga_Nadar,KAARAM,32,55,1755,16257,492
2023-06-04,Coronation_bakery,MACAROON,5,82,408,16257,492
2023-06-04,Tea_Bench,MILKSHAKE,1,100,100,16257,492
2023-06-04,Tea_Bench,MOJITOS,2,90,180,16257,492
2023-06-04,Coronation_bakery,RUSK & BREAD,16,65,1030,16257,492
2023-06-04,Coronation_bakery,SWEETS,27,25,650,16257,492
2023-06-04,Tea_Bench,TEA AND COFFEE,117,24,2769,16257,492
2023-06-05,Coronation_bakery,BISCUIT,7,76,530,17336,646
2023-06-05,Coronation_bakery,BROWNIE,9,50,450,17336,646
2023-06-05,Coronation_bakery,BUN,34,19,617,17336,646
2023-06-05,Coronation_bakery,CAKE,144,28,3897,17336,646
2023-06-05,Coronation_bakery,FRESH CREAM CAKE,4,43,170,17336,646
2023-06-05,Tea_Bench,ICE TEA,28,28,780,17336,646
2023-06-05,Tea_Bench,ICECREAM,44,22,935,17336,646
2023-06-05,Shanmuga_Nadar,KAARAM,27,60,1615,17336,646
2023-06-05,Coronation_bakery,MACAROON,4,102,408,17336,646
2023-06-05,Tea_Bench,MILKSHAKE,1,100,100,17336,646
2023-06-05,Tea_Bench,MOJITOS,2,90,180,17336,646
2023-06-05,Nomadic_Bites,PUFFS,76,16,1200,17336,646
2023-06-05,Coronation_bakery,RUSK & BREAD,24,59,1407,17336,646
2023-06-05,Coronation_bakery,SWEETS,8,43,340,17336,646
2023-06-05,Tea_Bench,TEA AND COFFEE,234,21,4707,17336,646
2023-06-06,Coronation_bakery,BISCUIT,8,66,525,18784,668
2023-06-06,Coronation_bakery,BROWNIE,14,50,694,18784,668
2023-06-06,Coronation_bakery,BUN,44,19,824,18784,668
2023-06-06,Coronation_bakery,CAKE,100,36,3595,18784,668
2023-06-06,Coronation_bakery,FRESH CREAM CAKE,14,42,582,18784,668
2023-06-06,Tea_Bench,ICE TEA,43,29,1240,18784,668
2023-06-06,Tea_Bench,ICECREAM,21,21,430,18784,668
2023-06-06,Shanmuga_Nadar,KAARAM,17,57,960,18784,668
2023-06-06,Coronation_bakery,MACAROON,5,109,544,18784,668
2023-06-06,Tea_Bench,MILKSHAKE,1,100,100,18784,668
2023-06-06,Tea_Bench,MOJITOS,3,90,270,18784,668
2023-06-06,Nomadic_Bites,PUFFS,82,16,1290,18784,668
2023-06-06,Coronation_bakery,RUSK & BREAD,15,79,1174,18784,668
2023-06-06,Coronation_bakery,SWEETS,11,26,285,18784,668
2023-06-06,Tea_Bench,TEA AND COFFEE,290,22,6271,18784,668
2023-06-07,Coronation_bakery,BISCUIT,9,58,520,20405,726
2023-06-07,Coronation_bakery,BROWNIE,8,65,520,20405,726
2023-06-07,Coronation_bakery,BUN,50,19,916,20405,726
2023-06-07,Coronation_bakery,CAKE,159,35,5543,20405,726
2023-06-07,Coronation_bakery,FRESH CREAM CAKE,8,43,344,20405,726
2023-06-07,Tea_Bench,ICE TEA,42,28,1140,20405,726
2023-06-07,Tea_Bench,ICECREAM,35,27,940,20405,726
2023-06-07,Shanmuga_Nadar,KAARAM,29,58,1675,20405,726
2023-06-07,Coronation_bakery,MACAROON,4,119,476,20405,726
2023-06-07,Tea_Bench,MOJITOS,1,90,90,20405,726
2023-06-07,Nomadic_Bites,PUFFS,88,16,1368,20405,726
2023-06-07,Coronation_bakery,RUSK & BREAD,17,53,892,20405,726
2023-06-07,Coronation_bakery,SWEETS,29,18,520,20405,726
2023-06-07,Tea_Bench,TEA AND COFFEE,247,23,5461,20405,726
2023-06-08,Coronation_bakery,BISCUIT,6,72,430,17626,661
2023-06-08,Coronation_bakery,BROWNIE,7,42,293,17626,661
2023-06-08,Coronation_bakery,BUN,36,19,650,17626,661
2023-06-08,Coronation_bakery,CAKE,107,27,2785,17626,661
2023-06-08,Coronation_bakery,FRESH CREAM CAKE,10,43,428,17626,661
2023-06-08,Tea_Bench,ICE TEA,52,26,1340,17626,661
2023-06-08,Tea_Bench,ICECREAM,50,25,1205,17626,661
2023-06-08,Shanmuga_Nadar,KAARAM,28,54,1510,17626,661
2023-06-08,Coronation_bakery,MACAROON,6,114,680,17626,661
2023-06-08,Tea_Bench,MILKSHAKE,1,100,100,17626,661
2023-06-08,Nomadic_Bites,PUFFS,76,16,1191,17626,661
2023-06-08,Coronation_bakery,RUSK & BREAD,14,76,1059,17626,661
2023-06-08,Coronation_bakery,SWEETS,15,27,405,17626,661
2023-06-08,Tea_Bench,TEA AND COFFEE,253,22,5550,17626,661
2023-06-09,Coronation_bakery,BISCUIT,4,65,260,20558,745
2023-06-09,Coronation_bakery,BROWNIE,10,57,569,20558,745
2023-06-09,Coronation_bakery,BUN,39,19,738,20558,745
2023-06-09,Coronation_bakery,CAKE,140,31,4327,20558,745
2023-06-09,Coronation_bakery,FRESH CREAM CAKE,9,41,362,20558,745
2023-06-09,Tea_Bench,ICE TEA,40,29,1130,20558,745
2023-06-09,Tea_Bench,ICECREAM,67,20,1285,20558,745
2023-06-09,Shanmuga_Nadar,KAARAM,36,66,2355,20558,745
2023-06-09,Coronation_bakery,MACAROON,5,123,612,20558,745
2023-06-09,Tea_Bench,MOJITOS,4,90,360,20558,745
2023-06-09,Nomadic_Bites,PUFFS,83,16,1308,20558,745
2023-06-09,Coronation_bakery,RUSK & BREAD,14,64,888,20558,745
2023-06-09,Coronation_bakery,SWEETS,18,32,565,20558,745
2023-06-09,Tea_Bench,TEA AND COFFEE,276,22,5799,20558,745
2023-06-10,Coronation_bakery,BISCUIT,9,65,580,18080,670
2023-06-10,Coronation_bakery,BROWNIE,17,51,862,18080,670
2023-06-10,Coronation_bakery,BUN,55,19,1037,18080,670
2023-06-10,Coronation_bakery,CAKE,137,27,3673,18080,670
2023-06-10,Coronation_bakery,FRESH CREAM CAKE,12,42,498,18080,670
2023-06-10,Tea_Bench,ICE TEA,34,27,890,18080,670
2023-06-10,Tea_Bench,ICECREAM,20,27,535,18080,670
2023-06-10,Shanmuga_Nadar,KAARAM,15,62,930,18080,670
2023-06-10,Coronation_bakery,MACAROON,3,114,340,18080,670
2023-06-10,Tea_Bench,MILKSHAKE,1,100,100,18080,670
2023-06-10,Nomadic_Bites,PUFFS,72,16,1137,18080,670
